Year,Series,Series Label,Economy,Economy Label,Flow,Flow Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,Percentage of imports,Percentage of imports Footnote,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Normalized trade balance,Normalized trade balance Footnote
2012,2102,"Trade in services by category and by partner - BPM6",3202,"CACM (Central American Common Market)",14,"Balance",5199.301,,57.76952,,3.52954,,0.2241,
2012,2102,"Trade in services by category and by partner - BPM6",3203,"CARICOM (Caribbean Community)",14,"Balance",841.845,,8.32253,,1.07167,,0.04,
2012,2102,"Trade in services by category and by partner - BPM6",3204,"FTAA (Free Trade Area of the Americas)",14,"Balance",119158.989,,14.83843,,0.49417,,0.0691,
2012,2102,"Trade in services by category and by partner - BPM6",3205,"LAIA (Latin American Integration Association)",14,"Balance",-72935.225,,-36.51538,,-1.26349,,-0.2234,
2012,2102,"Trade in services by category and by partner - BPM6",3206,"NAFTA (North American Free Trade Agreement)",14,"Balance",178297.9,,28.99315,,0.92247,,0.1266,
2012,2102,"Trade in services by category and by partner - BPM6",3207,"OECS (Organisation of Eastern Caribbean States)",14,"Balance",799.572,,95.467,,11.78876,,0.3231,
2012,2102,"Trade in services by category and by partner - BPM6",3208,"MERCOSUR (Southern Common Market)",14,"Balance",-60432.819,,-49.72559,,-1.72051,,-0.3309,
2012,2102,"Trade in services by category and by partner - BPM6",3209,"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",14,"Balance",-6020.549,,-25.60295,,-1.27994,,-0.1468,
2012,2102,"Trade in services by category and by partner - BPM6",3210,"UNASUR (Union of South American Nations)",14,"Balance",-17538.727,,-66.57953,,-3.75187,,-0.499,
2012,2102,"Trade in services by category and by partner - BPM6",3211,"ACS (Association of Caribbean States)",14,"Balance",-13157.646,,-14.27448,,-0.55919,,-0.0769,
2012,2102,"Trade in services by category and by partner - BPM6",324,"Guinea",14,"Balance",-732.7,,-82.16336,,-9.59277,,-0.6973,
2012,2102,"Trade in services by category and by partner - BPM6",328,"Guyana",14,"Balance",-228.571,,-43.42641,,-8.01679,,-0.2774,
2012,2102,"Trade in services by category and by partner - BPM6",3301,"ASEAN (Association of Southeast Asian Nations)",14,"Balance",-12045.141,,-4.18426,,-0.49534,,-0.0214,
2012,2102,"Trade in services by category and by partner - BPM6",3302,"APTA (Asia-Pacific Trade Agreement)",14,"Balance",-74242.664,,-13.94852,,-0.62434,,-0.075,
2012,2102,"Trade in services by category and by partner - BPM6",3303,"GCC (The Cooperation Council for the Arab States of the Gulf)",14,"Balance",-139601.095,"Break",-71.04579,"Break",-8.84275,,-0.5509,"Break"
2012,2102,"Trade in services by category and by partner - BPM6",3304,"SAARC (South Asian Association for Regional Cooperation)",14,"Balance",11744.797,,7.7319,,0.50694,,0.0372,
2012,2102,"Trade in services by category and by partner - BPM6",3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",14,"Balance",-144588.941,,-16.77246,,-0.78387,,-0.0915,
2012,2102,"Trade in services by category and by partner - BPM6",3306,"ECO (Economic Cooperation Organization)",14,"Balance",1811.166,,2.362,,0.08608,,0.0117,
2012,2102,"Trade in services by category and by partner - BPM6",3307,"African Union",14,"Balance",-67625.715,,-39.7927,,-2.90997,,-0.2484,
2012,2102,"Trade in services by category and by partner - BPM6",3310,"ADB (African Development Bank), developing member countries",14,"Balance",-89767.341,,-14.3364,,-0.66807,,-0.0772,
2012,2102,"Trade in services by category and by partner - BPM6",3311,"ADB: Group A",14,"Balance",2491.828,,25.32829,,1.69161,,0.1124,
2012,2102,"Trade in services by category and by partner - BPM6",3312,"ADB: Group B",14,"Balance",6580.451,,4.3362,,0.28501,,0.0212,
2012,2102,"Trade in services by category and by partner - BPM6",3313,"ADB: Group C",14,"Balance",-98839.619,,-21.27617,,-0.90013,,-0.119,
2012,2102,"Trade in services by category and by partner - BPM6",332,"Haiti",14,"Balance",-567.025,,-50.80778,,-7.25322,,-0.3406,
2012,2102,"Trade in services by category and by partner - BPM6",3320,"ECA (Economic Commission for Africa)",14,"Balance",-68675.705,,-39.91524,,-2.87801,,-0.2493,
2012,2102,"Trade in services by category and by partner - BPM6",3321,"ECA: North Africa",14,"Balance",-1482.313,,-3.03893,,-0.1856,,-0.0154,
2012,2102,"Trade in services by category and by partner - BPM6",3322,"ECA: East Africa",14,"Balance",1489.101,,10.12201,,0.75713,,0.0482,
2012,2102,"Trade in services by category and by partner - BPM6",3323,"ECA: Central Africa",14,"Balance",-12612.682,,-80.11583,,-9.54358,,-0.6683,
2012,2102,"Trade in services by category and by partner - BPM6",3324,"ECA: Southern Africa",14,"Balance",-27852.82,,-51.81427,,-4.38566,,-0.3497,
2012,2102,"Trade in services by category and by partner - BPM6",3325,"ECA: West Africa",14,"Balance",-28216.991,,-72.22784,,-4.52451,,-0.5653,
2012,2102,"Trade in services by category and by partner - BPM6",3330,"ECLAC (Economic Commission for Latin America and the Caribbean)",14,"Balance",-60474.206,,-26.89442,,-0.99592,,-0.1554,
2012,2102,"Trade in services by category and by partner - BPM6",3331,"ECLAC: Caribbean",14,"Balance",4629.943,,38.39938,,5.51746,,0.1611,
2012,2102,"Trade in services by category and by partner - BPM6",3332,"ECLAC: Latin America",14,"Balance",-65104.149,,-30.59398,,-1.08719,,-0.1806,
2012,2102,"Trade in services by category and by partner - BPM6",3340,"ESCAP (Economic and Social Commission for Asia and the Pacific)",14,"Balance",-138944.433,,-10.14684,,-0.51422,,-0.0534,
2012,2102,"Trade in services by category and by partner - BPM6",3341,"ESCAP: Africa",14,"Balance",-67625.715,,-39.7927,,-2.90997,,-0.2484,
2012,2102,"Trade in services by category and by partner - BPM6",3342,"ESCAP: Latin America",14,"Balance",-60474.206,,-26.89442,,-0.99592,,-0.1554,
2012,2102,"Trade in services by category and by partner - BPM6",3343,"ESCAP: Europe",14,"Balance",333872.31,,18.19667,,1.76847,,0.0834,
2012,2102,"Trade in services by category and by partner - BPM6",3344,"ESCAP: East and North-East Asia (ENEA)",14,"Balance",-78088.797,,-11.89114,,-0.47767,,-0.0632,
2012,2102,"Trade in services by category and by partner - BPM6",3345,"ESCAP: North and Central Asia",14,"Balance",-57105.138,,-40.38215,,-2.17258,,-0.253,
2012,2102,"Trade in services by category and by partner - BPM6",3346,"ESCAP: South and South-West Asia",14,"Balance",26929.797,,14.26611,,0.70984,,0.0666,
2012,2102,"Trade in services by category and by partner - BPM6",3347,"ESCAP: Pacific",14,"Balance",-17715.311,,-18.926,,-0.97774,,-0.1045,
2012,2102,"Trade in services by category and by partner - BPM6",3348,"ESCAP: Pacific island developing economies (PIDE)",14,"Balance",-124675.297,,-16.28415,,-0.67182,,-0.0886,
2012,2102,"Trade in services by category and by partner - BPM6",3349,"ESCAP: Other area",14,"Balance",-138033.467,,-54.27769,,-6.21723,,-0.3725,
2012,2102,"Trade in services by category and by partner - BPM6",3350,"ESCAP: East and North-East Asia, incl. the Russian Federation",14,"Balance",-124675.297,,-16.28415,,-0.67182,,-0.0886,
2012,2102,"Trade in services by category and by partner - BPM6",3355,"UNECE (Economic Commission for Europe)",14,"Balance",502219.402,,19.29554,,1.2318,,0.088,
2012,2102,"Trade in services by category and by partner - BPM6",3360,"UNECE: Eastern Europe, Caucasus and Central Asia",14,"Balance",-47199.428,,-29.32017,,-1.63965,,-0.1718,
2012,2102,"Trade in services by category and by partner - BPM6",3361,"UNECE: West Balkans",14,"Balance",10648.976,,87.7371,,7.23848,,0.3049,
2012,2102,"Trade in services by category and by partner - BPM6",3370,"ESCWA (Economic and Social Commission for Western Asia)",14,"Balance",-140954.362,,-52.62022,,-5.66014,,-0.357,
2012,2102,"Trade in services by category and by partner - BPM6",3371,"ESCWA: Arab countries",14,"Balance",-148983.122,,-52.99682,,-5.38645,,-0.3605,
2012,2102,"Trade in services by category and by partner - BPM6",340,"Honduras",14,"Balance",597.405,,36.21218,,3.22424,,0.1533,
2012,2102,"Trade in services by category and by partner - BPM6",3401,"EFTA (European Free Trade Association)",14,"Balance",17871.287,,12.64056,,1.49138,,0.0594,
2012,2102,"Trade in services by category and by partner - BPM6",3402,"EU25 (European Union 2004 … 2007)",14,"Balance",289028.26,,17.54137,,1.69384,,0.0806,
2012,2102,"Trade in services by category and by partner - BPM6",3404,"EU15 (European Union 1995 … 2004)",14,"Balance",258344.162,,16.77416,,1.61888,,0.0774,
2012,2102,"Trade in services by category and by partner - BPM6",3406,"Euro area",14,"Balance",126298.523,,10.08218,,0.99883,,0.048,
2012,2102,"Trade in services by category and by partner - BPM6",3408,"EU27 (European Union 2007 … 2013)",14,"Balance",295538.467,,17.78903,,1.70943,,0.0817,
2012,2102,"Trade in services by category and by partner - BPM6",3410,"EU28 (European Union 2013 … 2020)",14,"Balance",302617.408,,18.17121,,1.74467,,0.0833,
2012,2102,"Trade in services by category and by partner - BPM6",3411,"CEFTA (Central European Free Trade Agreement)",14,"Balance",3677.945,,40.71235,,3.70272,,0.1691,
2012,2102,"Trade in services by category and by partner - BPM6",3412,"European Union (2020 …)",14,"Balance",168434.636,,11.53523,,1.15048,,0.0545,
2012,2102,"Trade in services by category and by partner - BPM6",344,"China, Hong Kong SAR",14,"Balance",21886.395,,28.56633,,8.33358,,0.125,
2012,2102,"Trade in services by category and by partner - BPM6",348,"Hungary",14,"Balance",4931.936,,31.18738,,3.84845,,0.1349,
2012,2102,"Trade in services by category and by partner - BPM6",3501,"MSG (Melanesian Spearhead Group)",14,"Balance",-2534.513,,-54.4288,,-9.37842,,-0.3739,
2012,2102,"Trade in services by category and by partner - BPM6",352,"Iceland",14,"Balance",757.697,,27.6582,,5.14597,,0.1215,
2012,2102,"Trade in services by category and by partner - BPM6",356,"India",14,"Balance",15606.485,"Estimated",12.01252,"Estimated",0.83866,"Estimated",0.0567,"Estimated"
2012,2102,"Trade in services by category and by partner - BPM6",360,"Indonesia",14,"Balance",-10564.2,,-30.86745,,-1.15095,,-0.1825,
2012,2102,"Trade in services by category and by partner - BPM6",3601,"Northern America and Europe",14,"Balance",480979.046,,19.02388,,1.22628,,0.0869,
2012,2102,"Trade in services by category and by partner - BPM6",3602,"Central and Southern Asia",14,"Balance",-4518.036,,-2.3799,,-0.13939,,-0.012,
2012,2102,"Trade in services by category and by partner - BPM6",3603,"Eastern and South-Eastern Asia",14,"Balance",-109427.78,,-10.9595,,-0.56752,,-0.058,
2012,2102,"Trade in services by category and by partner - BPM6",3604,"Western Asia and Northern Africa",14,"Balance",-117715.08,,-35.2988,,-2.95521,,-0.2143,
2012,2102,"Trade in services by category and by partner - BPM6",364,"Iran (Islamic Republic of)",14,"Balance",-7359,"Estimated",-46.44954,"Estimated",-1.22038,"Estimated",-0.3025,"Estimated"
2012,2102,"Trade in services by category and by partner - BPM6",368,"Iraq",14,"Balance",-10458,,-78.68482,,-4.79723,,-0.6486,
2012,2102,"Trade in services by category and by partner - BPM6",372,"Ireland",14,"Balance",-8069.758,,-7.18444,,-3.58657,,-0.0373,
2012,2102,"Trade in services by category and by partner - BPM6",376,"Israel",14,"Balance",9613,,43.23559,,3.73785,,0.1778,
2012,2102,"Trade in services by category and by partner - BPM6",380,"Italy",14,"Balance",-115.76,,-0.10563,,-0.00555,,-0.0005,
2012,2102,"Trade in services by category and by partner - BPM6",384,"Côte d'Ivoire",14,"Balance",-1945.989,,-66.40019,,-7.2646,,-0.497,
2012,2102,"Trade in services by category and by partner - BPM6",388,"Jamaica",14,"Balance",578.303,,26.55909,,3.90563,,0.1172,
2012,2102,"Trade in services by category and by partner - BPM6",3901,"APEC (Asia-Pacific Economic Cooperation)",14,"Balance",-33987.966,,-1.86296,,-0.07922,,-0.0094,
2012,2102,"Trade in services by category and by partner - BPM6",3903,"CIS (Commonwealth of Independent States)",14,"Balance",-54845.568,,-39.16723,,-2.06872,,-0.2435,
2012,2102,"Trade in services by category and by partner - BPM6",3905,"OECD (Organisation for Economic Cooperation and Development)",14,"Balance",440925.224,,15.59778,,0.91473,,0.0723,
2012,2102,"Trade in services by category and by partner - BPM6",3906,"OPEC (Organization of the Petroleum Exporting Countries)",14,"Balance",-223157.467,,-79.05769,,-6.32221,,-0.6537,
2012,2102,"Trade in services by category and by partner - BPM6",3907,"ACP (African, Caribbean and Pacific Group of States)",14,"Balance",-57428.32,,-39.06733,,-3.03038,,-0.2428,
2012,2102,"Trade in services by category and by partner - BPM6",3908,"LAS (League of Arab States)",14,"Balance",-148983.122,,-52.99682,,-5.38645,,-0.3605,
2012,2102,"Trade in services by category and by partner - BPM6",3909,"OIC (Organisation of Islamic Cooperation)",14,"Balance",-199759.709,,-40.3685,,-2.87882,,-0.2529,
2012,2102,"Trade in services by category and by partner - BPM6",3910,"OAS (Organization of American States)",14,"Balance",129512.709,,16.07956,,0.53548,,0.0744,
2012,2102,"Trade in services by category and by partner - BPM6",3912,"G7 (Group of Seven)",14,"Balance",269336.14,,17.04197,,0.76214,,0.0785,
2012,2102,"Trade in services by category and by partner - BPM6",3913,"G8 (Group of Eight)",14,"Balance",222749.64,,13.18548,,0.59321,,0.0618,
2012,2102,"Trade in services by category and by partner - BPM6",3916,"G20 (Group of Twenty)",14,"Balance",205844.741,,6.03215,,0.32003,,0.0293,
2012,2102,"Trade in services by category and by partner - BPM6",3919,"G-77 (Group of 77)",14,"Balance",-360007.551,,-26.60776,,-1.54613,,-0.1535,
2012,2102,"Trade in services by category and by partner - BPM6",392,"Japan",14,"Balance",-47762.3,,-25.85916,,-0.76996,,-0.1485,
2012,2102,"Trade in services by category and by partner - BPM6",3921,"GSTP (Global System of Trade Preferences among Developing Countries)",14,"Balance",-133245.398,,-15.56165,,-0.95354,,-0.0844,
2012,2102,"Trade in services by category and by partner - BPM6",3922,"GSTP: Africa",14,"Balance",-29225.237,,-33.14433,,-2.04953,,-0.1986,
2012,2102,"Trade in services by category and by partner - BPM6",3923,"GSTP: Latin America",14,"Balance",-79872.032,,-40.06195,,-1.38397,,-0.2505,
2012,2102,"Trade in services by category and by partner - BPM6",3924,"GSTP: Asia",14,"Balance",-24148.129,,-4.24623,,-0.35635,,-0.0217,
2012,2102,"Trade in services by category and by partner - BPM6",3932,"TPP (Trans-Pacific Partnership)",14,"Balance",-114555.55,,-18.21376,,-0.93587,,-0.1002,
2012,2102,"Trade in services by category and by partner - BPM6",3940,"ACP: Africa",14,"Balance",-68409.443,,-54.51841,,-4.1548,,-0.3747,
2012,2102,"Trade in services by category and by partner - BPM6",3941,"ACP: Western Africa",14,"Balance",-29088.496,,-72.57009,,-4.61767,,-0.5695,
2012,2102,"Trade in services by category and by partner - BPM6",3942,"ACP: Eastern Africa",14,"Balance",-2447.483,,-10.16922,,-0.9315,,-0.0536,
2012,2102,"Trade in services by category and by partner - BPM6",3943,"ACP: Central Africa",14,"Balance",-33977.018,,-89.67893,,-13.05745,,-0.8129,
2012,2102,"Trade in services by category and by partner - BPM6",3944,"ACP: Southern Africa",14,"Balance",-1846.457,,-8.65562,,-0.42808,,-0.0452,
2012,2102,"Trade in services by category and by partner - BPM6",3945,"ACP: Caribbean",14,"Balance",14399.253,,93.20478,,6.78283,,0.3179,
2012,2102,"Trade in services by category and by partner - BPM6",3946,"ACP: Pacific",14,"Balance",-3418.129,,-56.31435,,-9.42178,,-0.3919,
2012,2102,"Trade in services by category and by partner - BPM6",3947,"ACP: LDCs",14,"Balance",-37973.204,,-65.94334,,-7.24283,,-0.4919,
2012,2102,"Trade in services by category and by partner - BPM6",3948,"ACP: LLDCs",14,"Balance",-8467.832,,-48.29891,,-4.30967,,-0.3184,
2012,2102,"Trade in services by category and by partner - BPM6",3949,"ACP: islands states",14,"Balance",13709.532,,57.80688,,5.29618,,0.2242,
2012,2102,"Trade in services by category and by partner - BPM6",3950,"ACP: Northern Africa",14,"Balance",-1049.99,,-49.79111,,-1.68574,,-0.3315,
2012,2102,"Trade in services by category and by partner - BPM6",398,"Kazakhstan",14,"Balance",-8913.642,,-62.13957,,-4.28543,,-0.4507,
2012,2102,"Trade in services by category and by partner - BPM6",400,"Jordan",14,"Balance",1876.334,,41.2892,,6.06537,,0.1711,
2012,2102,"Trade in services by category and by partner - BPM6",404,"Kenya",14,"Balance",2431.124,"Estimated",94.89032,"Estimated",4.82269,"Estimated",0.3218,"Estimated"
2012,2102,"Trade in services by category and by partner - BPM6",410,"Korea, Republic of",14,"Balance",-5057.5,,-4.67457,,-0.3956,,-0.0239,
2012,2102,"Trade in services by category and by partner - BPM6",414,"Kuwait",14,"Balance",-12260.69,,-58.11525,,-7.04446,,-0.4096,
2012,2102,"Trade in services by category and by partner - BPM6",417,"Kyrgyzstan",14,"Balance",-335.764,,-25.37649,,-5.08338,,-0.1453,
2012,2102,"Trade in services by category and by partner - BPM6",418,"Lao People's Dem. Rep.",14,"Balance",-92.769,,-12.55981,,-0.91027,,-0.067,
2012,2102,"Trade in services by category and by partner - BPM6",422,"Lebanon",14,"Balance",3618.521,"Estimated",31.44833,"Estimated",8.18101,"Estimated",0.1359,"Estimated"
2012,2102,"Trade in services by category and by partner - BPM6",426,"Lesotho",14,"Balance",-410.255,,-90.83834,,-15.31657,,-0.8321,
2012,2102,"Trade in services by category and by partner - BPM6",428,"Latvia",14,"Balance",2083.927,,75.6177,,7.39594,,0.2744,
2012,2102,"Trade in services by category and by partner - BPM6",430,"Liberia",14,"Balance",-406.53,"Estimated",-72.79874,"Estimated",-23.44464,"Estimated",-0.5723,"Estimated"
2012,2102,"Trade in services by category and by partner - BPM6",434,"Libya",14,"Balance",-6843.7,,-97.82444,,-6.76485,,-0.9574,
2012,2102,"Trade in services by category and by partner - BPM6",440,"Lithuania",14,"Balance",1700.674,,38.85804,,3.96959,,0.1627,
2012,2102,"Trade in services by category and by partner - BPM6",442,"Luxembourg",14,"Balance",19695.81,,33.78363,,34.75039,,0.1445,
2012,2102,"Trade in services by category and by partner - BPM6",446,"China, Macao SAR",14,"Balance",33994.548,,892.22077,,78.99871,,0.8169,
2012,2102,"Trade in services by category and by partner - BPM6",450,"Madagascar",14,"Balance",-40.624,,-3.05156,,-0.35084,,-0.0155,
2012,2102,"Trade in services by category and by partner - BPM6",454,"Malawi",14,"Balance",-122.177,,-53.7174,,-2.13543,,-0.3672,
2012,2102,"Trade in services by category and by partner - BPM6",458,"Malaysia",14,"Balance",-2767.4,,-6.38407,,-0.8801,,-0.033,
2012,2102,"Trade in services by category and by partner - BPM6",462,"Maldives",14,"Balance",1600.88,,280.53771,,55.4674,,0.5838,
2012,2102,"Trade in services by category and by partner - BPM6",466,"Mali",14,"Balance",-719.298,,-67.58668,,-5.78086,,-0.5104,
2012,2102,"Trade in services by category and by partner - BPM6",470,"Malta",14,"Balance",1778.148,,19.28114,,19.30236,,0.0879,
2012,2102,"Trade in services by category and by partner - BPM6",478,"Mauritania",14,"Balance",-871.505,,-85.72152,,-13.85125,,-0.7501,
2012,2102,"Trade in services by category and by partner - BPM6",480,"Mauritius",14,"Balance",964.55,,39.47589,,8.26613,,0.1648,
2012,2102,"Trade in services by category and by partner - BPM6",484,"Mexico",14,"Balance",-14905.2,,-47.62349,,-1.24097,,-0.3125,
2012,2102,"Trade in services by category and by partner - BPM6",496,"Mongolia",14,"Balance",-1425.94,,-68.63816,,-11.59984,,-0.5225,
2012,2102,"Trade in services by category and by partner - BPM6",498,"Moldova, Republic of",14,"Balance",107.91,,11.82873,,1.23904,,0.0558,
2012,2102,"Trade in services by category and by partner - BPM6",499,"Montenegro",14,"Balance",769.625,,177.60263,,18.82742,,0.4703,
2012,2102,"Trade in services by category and by partner - BPM6",500,"Montserrat",14,"Balance",-4.888,,-26.88228,,-7.7053,,-0.1553,
2012,2102,"Trade in services by category and by partner - BPM6",504,"Morocco",14,"Balance",7210.18,,88.61612,,7.33742,,0.307,
2012,2102,"Trade in services by category and by partner - BPM6",508,"Mozambique",14,"Balance",-3705.68,,-82.38891,,-22.66358,,-0.7005,
2012,2102,"Trade in services by category and by partner - BPM6",5100,"Africa",14,"Balance",-68675.705,,-39.91524,,-2.87801,,-0.2493,
2012,2102,"Trade in services by category and by partner - BPM6",5110,"Northern Africa",14,"Balance",-610.808,,-1.27889,,-0.07709,,-0.0064,
2012,2102,"Trade in services by category and by partner - BPM6",512,"Oman",14,"Balance",-6098.457,,-69.4155,,-7.97069,,-0.5316,
2012,2102,"Trade in services by category and by partner - BPM6",5120,"Sub-Saharan Africa",14,"Balance",-68064.897,,-54.76166,,-4.27043,,-0.377,
2012,2102,"Trade in services by category and by partner - BPM6",5121,"Eastern Africa",14,"Balance",-3152.926,,-12.61685,,-1.15754,,-0.0673,
2012,2102,"Trade in services by category and by partner - BPM6",5122,"Middle Africa",14,"Balance",-33977.018,,-89.67893,,-13.05745,,-0.8129,
2012,2102,"Trade in services by category and by partner - BPM6",5123,"Southern Africa",14,"Balance",-1846.457,,-8.65562,,-0.42808,,-0.0452,
2012,2102,"Trade in services by category and by partner - BPM6",5124,"Western Africa",14,"Balance",-29088.496,,-72.57009,,-4.61767,,-0.5695,
2012,2102,"Trade in services by category and by partner - BPM6",516,"Namibia",14,"Balance",339.47,,57.45568,,2.60803,,0.2232,
2012,2102,"Trade in services by category and by partner - BPM6",520,"Nauru",14,"Balance",-14.046,,-78.38607,,-11.6528,,-0.6445,
2012,2102,"Trade in services by category and by partner - BPM6",5200,"America",14,"Balance",133219.03,,16.4585,,0.55032,,0.076,
2012,2102,"Trade in services by category and by partner - BPM6",5210,"Northern America",14,"Balance",193693.236,,33.13453,,1.06804,,0.1421,
2012,2102,"Trade in services by category and by partner - BPM6",5220,"Latin America and the Caribbean",14,"Balance",-60474.206,,-26.89442,,-0.99592,,-0.1554,
2012,2102,"Trade in services by category and by partner - BPM6",5221,"Caribbean",14,"Balance",18072.209,,105.11543,,8.35992,,0.3445,
2012,2102,"Trade in services by category and by partner - BPM6",5222,"Central America",14,"Balance",-3928.211,,-8.74939,,-0.28253,,-0.0457,
2012,2102,"Trade in services by category and by partner - BPM6",5223,"South America",14,"Balance",-74618.204,,-45.84325,,-1.67093,,-0.2974,
2012,2102,"Trade in services by category and by partner - BPM6",524,"Nepal",14,"Balance",28.816,,3.21676,,0.16074,,0.0158,
2012,2102,"Trade in services by category and by partner - BPM6",528,"Netherlands",14,"Balance",3783.566,"Estimated",2.21272,"Estimated",0.45098,"Estimated",0.0109,"Estimated"
2012,2102,"Trade in services by category and by partner - BPM6",5300,"Asia",14,"Balance",-231050.088,,-15.67465,,-0.89854,,-0.085,
2012,2102,"Trade in services by category and by partner - BPM6",531,"Curaçao",14,"Balance",598.026,,67.1602,,19.09957,,0.2514,
2012,2102,"Trade in services by category and by partner - BPM6",5310,"Central Asia",14,"Balance",-8903.833,,-40.29225,,-2.77029,,-0.2523,
2012,2102,"Trade in services by category and by partner - BPM6",5320,"Southern Asia",14,"Balance",4385.797,,2.61458,,0.15021,,0.0129,
2012,2102,"Trade in services by category and by partner - BPM6",533,"Aruba",14,"Balance",937.651,,113.72787,,35.34774,,0.3625,
2012,2102,"Trade in services by category and by partner - BPM6",5330,"Eastern Asia",14,"Balance",-96462.797,,-13.59364,,-0.57271,,-0.0729,
2012,2102,"Trade in services by category and by partner - BPM6",534,"Sint Maarten (Dutch part)",14,"Balance",776.291,,294.81122,,78.74371,,0.5958,
2012,2102,"Trade in services by category and by partner - BPM6",5340,"Western Asia",14,"Balance",-117104.272,,-40.98554,,-3.66989,,-0.2577,
2012,2102,"Trade in services by category and by partner - BPM6",5350,"South-eastern Asia",14,"Balance",-12964.983,,-4.48837,,-0.53171,,-0.023,
2012,2102,"Trade in services by category and by partner - BPM6",540,"New Caledonia",14,"Balance",-805.996,,-56.74629,,-8.3439,,-0.3961,
2012,2102,"Trade in services by category and by partner - BPM6",5400,"Europe",14,"Balance",287285.81,,14.78017,,1.36233,,0.0688,
2012,2102,"Trade in services by category and by partner - BPM6",5410,"Eastern Europe",14,"Balance",-13012.19,,-5.94787,,-0.35986,,-0.0307,
2012,2102,"Trade in services by category and by partner - BPM6",5420,"Northern Europe",14,"Balance",131434.977,,24.5403,,2.80758,,0.1093,
2012,2102,"Trade in services by category and by partner - BPM6",5430,"Southern Europe",14,"Balance",110413.343,,47.09083,,2.6919,,0.1906,
2012,2102,"Trade in services by category and by partner - BPM6",5440,"Western Europe",14,"Balance",58449.68,,6.12104,,0.67243,,0.0297,
2012,2102,"Trade in services by category and by partner - BPM6",548,"Vanuatu",14,"Balance",155.847,,106.80597,,19.93686,,0.3481,
2012,2102,"Trade in services by category and by partner - BPM6",5500,"Oceania",14,"Balance",-17715.311,,-18.926,,-0.97774,,-0.1045,
2012,2102,"Trade in services by category and by partner - BPM6",554,"New Zealand",14,"Balance",717.8,,5.78647,,0.40739,,0.0281,
2012,2102,"Trade in services by category and by partner - BPM6",558,"Nicaragua",14,"Balance",163.1,,17.78044,,1.54861,,0.0816,
2012,2102,"Trade in services by category and by partner - BPM6",5600,"Asia and Oceania",14,"Balance",-248765.399,,-15.86878,,-0.90376,,-0.0862,
2012,2102,"Trade in services by category and by partner - BPM6",562,"Niger",14,"Balance",-754.339,,-90.90853,,-8.15426,,-0.8333,
2012,2102,"Trade in services by category and by partner - BPM6",566,"Nigeria",14,"Balance",-21540.83,,-89.97427,,-4.68915,,-0.8178,
2012,2102,"Trade in services by category and by partner - BPM6",579,"Norway",14,"Balance",-5932.591,,-11.30952,,-1.16438,,-0.0599,
2012,2102,"Trade in services by category and by partner - BPM6",583,"Micronesia (Federated States of)",14,"Balance",-46.925,,-58.03097,,-14.37653,,-0.4088,
2012,2102,"Trade in services by category and by partner - BPM6",586,"Pakistan",14,"Balance",-1935,,-22.71927,,-0.9015,,-0.1282,
2012,2102,"Trade in services by category and by partner - BPM6",591,"Panama",14,"Balance",5559.2,,126.03609,,13.75028,,0.3866,
2012,2102,"Trade in services by category and by partner - BPM6",598,"Papua New Guinea",14,"Balance",-3254.284,,-87.17867,,-15.28167,,-0.7727,
2012,2102,"Trade in services by category and by partner - BPM6",600,"Paraguay",14,"Balance",-100.249,,-10.81031,,-0.3012,,-0.0571,
2012,2102,"Trade in services by category and by partner - BPM6",604,"Peru",14,"Balance",-2635.039,"Estimated",-34.83931,"Estimated",-1.36779,"Estimated",-0.2109,"Estimated"
2012,2102,"Trade in services by category and by partner - BPM6",608,"Philippines",14,"Balance",6178.7,,43.32737,,2.47057,,0.1781,
2012,2102,"Trade in services by category and by partner - BPM6",616,"Poland",14,"Balance",7722.289,,23.18382,,1.54336,,0.1039,
2012,2102,"Trade in services by category and by partner - BPM6",620,"Portugal",14,"Balance",12010.204,,88.34703,,5.5542,,0.3064,
2012,2102,"Trade in services by category and by partner - BPM6",624,"Guinea-Bissau",14,"Balance",-50.823,,-70.09238,,-5.13713,,-0.5396,
2012,2102,"Trade in services by category and by partner - BPM6",626,"Timor-Leste",14,"Balance",-919.842,,-92.98225,,-13.80799,,-0.8688,
2012,2102,"Trade in services by category and by partner - BPM6",634,"Qatar",14,"Balance",-13984.05,,-58.49525,,-7.48477,,-0.4134,
2012,2102,"Trade in services by category and by partner - BPM6",642,"Romania",14,"Balance",3183.658,,33.48262,,1.85965,,0.1434,
2012,2102,"Trade in services by category and by partner - BPM6",643,"Russian Federation",14,"Balance",-46586.5,,-42.76875,,-2.10774,,-0.272,
2012,2102,"Trade in services by category and by partner - BPM6",646,"Rwanda",14,"Balance",11.204,,2.21721,,0.15274,,0.011,
2012,2102,"Trade in services by category and by partner - BPM6",659,"Saint Kitts and Nevis",14,"Balance",74.85,,62.5946,,9.3514,,0.2384,
2012,2102,"Trade in services by category and by partner - BPM6",660,"Anguilla",14,"Balance",73.829,,132.85736,,26.35716,,0.3991,
2012,2102,"Trade in services by category and by partner - BPM6",662,"Saint Lucia",14,"Balance",201.569,,106.05043,,13.99768,,0.3465,
